Compound,m/z,z,p value,specificity
"Sel Score: 0.76 RTime: 2542.64 Areas: [24410429.55299247, 22231234.900825683, 42190774.51122459, 6313211.520386474, 7576594.996251136, 13481500.146505179]",428.2241,4.0,0.015615419584041312,12ca5
"Sel Score: 0.76 RTime: 3276.409 Areas: [5965380.486894339, 11859785.352295151, 9214828.776438829, 4066349.0732953907, 2606508.320818796, 6358623.695156816]",455.9782,2.0,0.015553561983724219,12ca5
"Sel Score: 0.76 RTime: 2944.733 Areas: [11269363.69267187, 10368872.915884905, 6339360.423070576, 21085462.550446853, 4471944.992630778, 17882140.80952115]",451.7356,4.0,0.00344289415594293,12ca5
"Sel Score: 0.76 RTime: 2742.436 Areas: [15404255.885047227, 22616795.577938672, 41927007.82359892, 8708485.299777089, 9278497.014839863, 18750882.610186346]",532.6267,3.0,0.030507556863933354,12ca5
"Sel Score: 0.76 RTime: 1123.171 Areas: [7148100.228536563, 12497483.194342729, 14558119.884023378, 8312731.250745338, 7607080.481881976, 6405125.599563445]",427.2423,4.0,0.01166337140968154,12ca5
"Sel Score: 0.76 RTime: 2887.948 Areas: [4755536.239552804, 8419358.927553339, 8576741.744158916, 2441550.29321632, 8208659.893726566, 5733861.525915793]",434.2404,4.0,0.004406264625528571,12ca5
"Sel Score: 0.76 RTime: 1199.017 Areas: [32484153.168492556, 13553840.291931184, 16983747.415693708, 2516438.290447223, 12277789.346993756, 19280714.12447134]",410.4557,2.0,0.025896707080013612,12ca5
"Sel Score: 0.76 RTime: 1599.676 Areas: [15838663.589692911, 22057850.80776591, 25196030.156778853, 14252891.700241765, 5373444.532377174, 29521283.790487215]",450.4937,2.0,0.030391784070662495,12ca5
"Sel Score: 0.76 RTime: 2429.849 Areas: [15262293.719549851, 10264972.887584332, 5132600.556211573, 4560428.307625826, 9241706.637530098, 19527035.152611107]",410.2404,4.0,0.004475534577265247,12ca5
"Sel Score: 0.76 RTime: 2487.248 Areas: [11726080.577130621, 10976431.70662677, 15279055.013850458, 5969081.567895873, 13446279.759864883, 11860837.274183592]",399.4717,4.0,0.019150169446311986,12ca5
"Sel Score: 0.76 RTime: 3804.526 Areas: [7810616.66365298, 12265479.24171421, 11055568.488837278, 7771838.242792895, 4570554.048277112, 13326493.147331715]",528.9604,3.0,0.04253859030798699,12ca5
"Sel Score: 0.76 RTime: 3298.789 Areas: [6008767.489721275, 26529099.943146702, 18032191.275989804, 11719773.881551664, 5403750.467968221, 16304133.841549218]",560.2838,3.0,0.0473068447038317,12ca5
"Sel Score: 0.76 RTime: 3046.95 Areas: [28482482.349686116, 36189993.385983735, 25066415.363963734, 31165922.219923574, 7513207.434155051, 13755296.902885182]",460.7394,2.0,0.044801394407248014,12ca5
"Sel Score: 0.76 RTime: 1574.122 Areas: [8577070.157170525, 14688528.388617735, 6692330.924273598, 13662074.849436799, 11982310.091311608, 13334095.872482445]",392.9471,2.0,0.03022023161297239,12ca5
"Sel Score: 0.76 RTime: 1709.962 Areas: [15440840.35099717, 7605012.562950758, 11350756.41700482, 10681556.431296945, 4966347.686714104, 13606404.218118042]",435.4716,2.0,0.026069069214877765,12ca5
"Sel Score: 0.76 RTime: 2427.51 Areas: [13937535.978944032, 27129103.232557725, 29574296.968382474, 25007603.405424047, 2758773.3539171405, 21253628.422823794]",396.9755,4.0,0.020319358599526372,12ca5
"Sel Score: 0.76 RTime: 2339.226 Areas: [8476274.32796849, 11976964.305643236, 3847177.1409828425, 2976134.9654901996, 21565223.341437142, 9805040.759033607]",399.7162,4.0,0.04099451438995304,12ca5
"Sel Score: 0.76 RTime: 2385.977 Areas: [30825739.933381755, 19618929.30536305, 16624620.182700217, 15456523.301750073, 5025745.165130786, 6141769.027588531]",430.7519,4.0,0.029998492081432262,12ca5
"Sel Score: 0.76 RTime: 2480.306 Areas: [8854756.208511548, 11807533.05500136, 16185810.34725206, 14155805.806856222, 8485878.771810466, 9620726.465169147]",433.2319,2.0,0.006648257460792895,12ca5
"Sel Score: 0.76 RTime: 2520.045 Areas: [21045676.041189414, 9650100.413353568, 17230934.97687633, 10546270.804273391, 11230970.012691503, 15077896.072287904]",394.4694,2.0,0.003870468561361158,12ca5
"Sel Score: 0.76 RTime: 2493.516 Areas: [9883262.658431714, 15942316.704315033, 11091478.63854703, 9858400.498664226, 7942852.694517248, 16324934.962968173]",529.6244,3.0,0.006309890279820178,12ca5
"Sel Score: 0.76 RTime: 2520.08 Areas: [16862702.13929619, 7055869.5353022525, 6802799.121426953, 5807985.122221328, 2584991.916469144, 3782444.303975605]",405.4721,4.0,0.01905922303631281,12ca5
"Sel Score: 0.75 RTime: 2185.727 Areas: [7692949.335936196, 3858828.533353015, 2329171.4671732513, 2333958.2960785176, 7546743.405089602, 2311771.656585706]",428.2188,4.0,0.021460768165706978,12ca5
"Sel Score: 0.75 RTime: 2496.538 Areas: [21349867.023821324, 17061025.55218591, 15478884.43738535, 21216580.530820344, 10253331.534876164, 18418346.838716973]",445.7288,4.0,0.0022780584732113806,12ca5
"Sel Score: 0.75 RTime: 3913.956 Areas: [6837117.670607766, 27215098.278705236, 36682177.851250134, 17500598.183836047, 10796368.640907574, 13969753.206382021]",557.9581,3.0,0.01979204959950516,12ca5
"Sel Score: 0.75 RTime: 2130.51 Areas: [3089056.118605976, 7343906.798168935, 6414415.354626969, 8621436.445090123, 2165247.29903761, 6375718.590697968]",395.4731,2.0,0.009216211608254593,12ca5
"Sel Score: 0.75 RTime: 2625.666 Areas: [12924738.303247053, 8228026.872613385, 4172165.0542507316, 4739443.473673067, 2645847.679886947, 3104945.949819628]",563.6276,3.0,0.017874304903597926,12ca5
"Sel Score: 0.75 RTime: 2156.996 Areas: [17952622.450197153, 3341897.489722615, 4754776.1540864, 12829700.301490534, 15942067.509039486, 5319653.353513587]",424.7469,2.0,0.046003194638121366,12ca5
"Sel Score: 0.75 RTime: 2279.043 Areas: [12049784.622787343, 13777260.903004492, 9892090.684657726, 8275096.29809314, 8207180.857006087, 10780363.624040216]",428.473,2.0,0.041133398830734136,12ca5
"Sel Score: 0.75 RTime: 2828.712 Areas: [13112804.490334988, 32032248.143937204, 30927343.99129401, 18723119.92552166, 7396471.840001895, 15073092.481062513]",540.9664,3.0,0.02965886733403505,12ca5
"Sel Score: 0.75 RTime: 1899.827 Areas: [37251785.595596686, 18269142.71418186, 16646384.880799089, 7691031.333716584, 7742523.1970966915, 19009512.225945804]",457.7477,2.0,0.029355532747215016,12ca5
"Sel Score: 0.75 RTime: 2521.241 Areas: [17900584.300267454, 19082878.885919653, 39952274.10576322, 12267209.542903256, 5784202.352286968, 9342475.090592027]",534.9556,3.0,0.010038242639413126,12ca5
"Sel Score: 0.75 RTime: 3629.924 Areas: [12949774.345574515, 10089104.622238746, 12321365.71505844, 7792083.20930046, 3711302.0698284153, 9018978.988447636]",532.6247,3.0,0.003047380252462479,12ca5
"Sel Score: 0.75 RTime: 2447.421 Areas: [28009247.77489801, 6205000.308772061, 16811440.831521425, 35344685.16915237, 57695825.71091118, 2993596.6175574637]",435.7451,2.0,0.01618702675905843,12ca5
"Sel Score: 0.75 RTime: 2373.818 Areas: [22529612.04807903, 13443969.220106304, 23464910.89203796, 18431253.353734612, 9057554.439404815, 16789349.15669017]",409.2228,4.0,0.0005807071052405441,12ca5
"Sel Score: 0.75 RTime: 3269.688 Areas: [12559905.933443282, 5525539.594720694, 2332958.3492289837, 8116469.341648983, 20080739.69927231, 2055567.092138865]",518.2963,3.0,0.040879845577581946,12ca5
"Sel Score: 0.75 RTime: 1508.096 Areas: [27181686.900511812, 5112092.841540953, 8064806.993506007, 39191698.52259701, 4412275.157430861, 5879020.4646523995]",412.2067,2.0,0.016972321843822084,12ca5
"Sel Score: 0.75 RTime: 3157.462 Areas: [14983248.942290086, 16774313.847768016, 15732336.892220015, 33817427.82217088, 16020850.120394826, 15456397.549912926]",505.6065,3.0,0.010260249698311403,12ca5
"Sel Score: 0.75 RTime: 2225.764 Areas: [20311767.766944706, 7875585.903308456, 10501996.637665663, 5243607.879887351, 6752346.739963227, 1893756.34414105]",430.9642,2.0,0.01138708299994377,12ca5
"Sel Score: 0.75 RTime: 2384.6 Areas: [11430029.54354063, 17398042.98272065, 26595008.13445861, 7343553.341589926, 10260902.160062412, 24405979.96932884]",404.233,4.0,0.023266381003875063,12ca5
"Sel Score: 0.75 RTime: 2435.006 Areas: [8163478.394633058, 9535717.117277676, 15212286.566264257, 7191966.276999589, 7232780.231676004, 10599201.433942595]",438.4908,2.0,0.012970830512675256,12ca5
"Sel Score: 0.75 RTime: 2075.062 Areas: [6843558.075630967, 21904200.278002575, 25168347.06497603, 5892413.098801975, 12048221.78236658, 17682547.753564574]",442.7352,2.0,0.042470819183970825,12ca5
"Sel Score: 0.75 RTime: 2526.078 Areas: [13304077.331370426, 22743416.968353387, 22370087.27876473, 9811582.273963217, 7270751.412499246, 12433864.565183584]",430.9954,4.0,0.04191805346131611,12ca5
"Sel Score: 0.75 RTime: 1589.662 Areas: [4380748.8366438355, 4323700.986535134, 6448913.468376819, 1526584.255781801, 4075333.512653582, 4124697.0807621186]",411.7272,2.0,0.030530644299986535,12ca5
"Sel Score: 0.75 RTime: 2520.812 Areas: [25793448.09016669, 10996010.98251199, 7503416.096625257, 21534325.491541415, 10165.0, 7056417.05314865]",455.4792,2.0,0.025627838937146777,12ca5
"Sel Score: 0.75 RTime: 2327.652 Areas: [8488473.279782461, 19813325.90571431, 23744483.970912367, 14721744.113231746, 19382103.152280096, 18168162.39214704]",384.7269,2.0,0.042031732120656216,12ca5
"Sel Score: 0.75 RTime: 1714.624 Areas: [27419075.11290366, 25723572.143467844, 10630555.605371203, 21399397.096460626, 10694958.916464342, 19487519.190421805]",412.2307,4.0,0.01006792514284282,12ca5
"Sel Score: 0.75 RTime: 2516.318 Areas: [22789525.97425997, 18537925.24968643, 21251924.2708374, 28545444.49799343, 9854344.566729035, 12028780.912127437]",413.2166,2.0,0.000784863796140879,12ca5
"Sel Score: 0.75 RTime: 2366.932 Areas: [22028209.91290933, 13132575.039583493, 42655111.26950318, 20771665.25552436, 13373219.715674557, 10278143.295641595]",422.7222,4.0,0.014297465516643001,12ca5
"Sel Score: 0.75 RTime: 2097.673 Areas: [13201038.88817057, 21865737.880232435, 6164180.45374441, 16214159.51515905, 5614209.399309307, 12159649.906805357]",407.7177,4.0,0.032260961554763094,12ca5
"Sel Score: 0.74 RTime: 2514.623 Areas: [6456345.708704016, 6878122.9807563685, 2194350.755469623, 6343451.070393288, 6493444.288087534, 6754756.54151946]",570.6308,3.0,0.03610316586204053,12ca5
"Sel Score: 0.74 RTime: 2470.054 Areas: [27154806.589768685, 10924484.132229054, 8758939.228133846, 3129370.456949059, 3454355.8564630826, 7786605.207235326]",394.2273,2.0,0.03162388431754339,12ca5
"Sel Score: 0.74 RTime: 2348.907 Areas: [34272140.36465999, 23187069.943903383, 64076770.463821195, 17807418.231179114, 12160997.960043024, 15766777.54216832]",401.721,4.0,0.007375727730234179,12ca5
"Sel Score: 0.74 RTime: 2466.691 Areas: [11353983.240618184, 11747110.76256675, 10260258.860133363, 8409713.049962506, 11739505.99250783, 17792774.959735174]",400.2244,4.0,0.03496584058319184,12ca5
"Sel Score: 0.74 RTime: 2498.503 Areas: [22884715.868409224, 17216211.714136355, 31349763.9485571, 26561742.059233263, 9031949.494852602, 5468325.483227028]",478.5963,3.0,0.012152418045384111,12ca5
"Sel Score: 0.74 RTime: 1956.418 Areas: [7827992.180205343, 26314433.808762938, 22735859.17456977, 13636336.685968323, 4034462.141479742, 27802841.220612425]",427.233,2.0,0.03291746642501986,12ca5
"Sel Score: 0.74 RTime: 1898.176 Areas: [13550400.97656437, 37316897.37966262, 13787611.370475078, 12772420.268801175, 5227363.453740176, 8505699.270026106]",455.7542,2.0,0.01651234214965215,12ca5
"Sel Score: 0.74 RTime: 1894.099 Areas: [23135852.88289873, 17326085.10491108, 12930319.684994405, 26968450.275336817, 20153470.287769638, 24689947.722661633]",428.2099,2.0,0.0030922820379617306,12ca5
"Sel Score: 0.74 RTime: 2366.536 Areas: [23434509.357081324, 10094987.911238393, 19158638.24867565, 10882918.785738545, 6340371.988397751, 10601255.62647708]",445.7493,4.0,0.00547132989647685,12ca5
"Sel Score: 0.74 RTime: 2156.772 Areas: [14947466.994343549, 21397583.399443004, 12307035.874346972, 22775718.658755735, 15250529.840930454, 25632273.849007465]",452.2372,4.0,0.01943965679790842,12ca5
"Sel Score: 0.74 RTime: 2293.626 Areas: [11396508.433674801, 24450812.429687623, 6411301.390771929, 15892293.500246674, 4484170.374331424, 7849498.623500326]",432.9895,2.0,0.018197520389933584,12ca5
"Sel Score: 0.74 RTime: 2300.599 Areas: [22407461.59339216, 33365293.395310286, 26817725.775201198, 16752081.852057893, 18029547.53062687, 24299256.26436992]",415.9697,4.0,0.02220774740866215,12ca5
"Sel Score: 0.74 RTime: 761.773 Areas: [31484003.78509716, 14433173.121743992, 16460095.55308783, 27586121.429169696, 3948622.785578171, 18071486.8877556]",458.7612,2.0,0.04700513545275473,12ca5
"Sel Score: 0.74 RTime: 1669.989 Areas: [12973382.277747614, 7784779.103238996, 14016999.741970414, 5669367.581380079, 8996821.830579916, 5857452.05820654]",428.2251,4.0,0.04216094237670634,12ca5
"Sel Score: 0.74 RTime: 2952.767 Areas: [22043847.757752836, 30114552.223128993, 14340150.731382469, 10712098.27485202, 15645384.259432163, 7345479.85184317]",429.7399,4.0,0.03899427266934204,12ca5
"Sel Score: 0.74 RTime: 1222.446 Areas: [31227060.029317513, 34201388.9270653, 19954643.312665775, 14786669.491728084, 27392025.271112442, 15423447.482446468]",413.4648,4.0,0.030590847828169638,12ca5
"Sel Score: 0.74 RTime: 2445.377 Areas: [6174865.580703987, 3947474.843272137, 7853441.045414451, 18158006.841309868, 8907058.796874473, 2506341.779123376]",564.2994,3.0,0.013938977977968132,12ca5
"Sel Score: 0.74 RTime: 2554.298 Areas: [26537299.949652433, 12496708.36799026, 20389579.898159977, 15354464.49203377, 8401929.768009845, 7820764.16514448]",444.4814,2.0,0.020646127940980596,12ca5
"Sel Score: 0.74 RTime: 2397.03 Areas: [7669811.768423126, 24058376.719429787, 11614755.76840058, 10010847.965313865, 11475892.877349403, 14613801.287367133]",452.7315,2.0,0.00948754484081156,12ca5
"Sel Score: 0.74 RTime: 2111.104 Areas: [28766089.968078036, 8114463.073302509, 7120363.096383157, 13166500.53868264, 8341573.328151318, 7974242.7256013695]",431.9791,4.0,0.028418129892279882,12ca5
"Sel Score: 0.74 RTime: 2520.138 Areas: [18758085.308462292, 25332948.780338842, 6236965.669324264, 13455456.83964283, 12029766.82386708, 8847106.729875624]",463.2447,2.0,0.04914353206436622,12ca5
"Sel Score: 0.74 RTime: 2170.396 Areas: [11182274.925844353, 13854841.814586084, 17807742.160192706, 8805676.591830479, 8783907.062989075, 6298016.293491631]",436.2495,2.0,0.044310893863773126,12ca5
"Sel Score: 0.74 RTime: 2651.569 Areas: [23737470.69716578, 20056467.2676193, 16393213.82921332, 13391443.857071307, 12173580.98526128, 14407034.30741524]",410.4691,4.0,0.03716755603232341,12ca5
"Sel Score: 0.74 RTime: 1253.189 Areas: [14591569.153311374, 9226008.671361577, 11523803.996747386, 8208781.107140102, 10766806.529060595, 10218701.323626716]",420.7264,4.0,0.030688978733526093,12ca5
"Sel Score: 0.74 RTime: 3537.249 Areas: [14421367.066842329, 12233389.540391738, 3926316.938106319, 13706437.213734366, 8070241.424945164, 7932256.192998201]",543.9484,3.0,0.014290522477456227,12ca5
"Sel Score: 0.74 RTime: 3767.468 Areas: [6863444.45506928, 8269841.005490687, 6527702.869259236, 7022705.162974624, 11502834.628832376, 10261791.491803296]",814.9172,2.0,0.0022829012508366595,12ca5
"Sel Score: 0.74 RTime: 2150.482 Areas: [18851711.593794595, 10002335.607623506, 4632557.497203877, 13607302.577963583, 16525534.76862989, 12697754.892229825]",407.2122,2.0,0.02499554883980513,12ca5
"Sel Score: 0.74 RTime: 2786.424 Areas: [12091053.974589322, 12361728.25829446, 7833500.178799059, 20192714.54182517, 6816933.518197423, 20788947.73983375]",425.9922,2.0,0.03416056973434951,12ca5
"Sel Score: 0.74 RTime: 2285.557 Areas: [22593368.435620785, 15122762.749987409, 9198011.234484931, 18849136.85267909, 7168331.460892561, 10536519.132085565]",389.729,2.0,0.017037131856468362,12ca5
"Sel Score: 0.73 RTime: 1220.459 Areas: [19273222.380691238, 14943408.635715377, 4503493.864186849, 52797095.491348386, 7266877.446372867, 6535090.773221205]",381.4633,4.0,0.017027094914412726,12ca5
"Sel Score: 0.73 RTime: 2447.15 Areas: [30635982.851720765, 25363800.00036888, 26242431.259392563, 10807547.703594558, 10284533.25826262, 18431429.020077832]",504.5858,3.0,0.016018050833112307,12ca5
"Sel Score: 0.73 RTime: 2391.834 Areas: [8768691.062778696, 8187186.139524436, 13259214.32793776, 9759810.971029365, 8764115.459156083, 2662407.046587056]",543.9578,3.0,0.011514796020846107,12ca5
"Sel Score: 0.73 RTime: 2468.646 Areas: [21145397.178566586, 11269989.279018192, 20799659.158217575, 13398934.887600878, 13088818.924000507, 12050108.599649765]",422.7228,4.0,0.006193641709389868,12ca5
"Sel Score: 0.73 RTime: 4179.464 Areas: [7257830.476698409, 5925806.2866017725, 7907949.83680208, 8425999.980439061, 6262369.761747627, 4664697.954023101]",549.9709,3.0,0.04580670034705427,12ca5
"Sel Score: 0.73 RTime: 1220.037 Areas: [14971628.430605486, 39156144.58757954, 45794283.94298295, 13989831.09762546, 16721442.869105916, 11255340.6909978]",370.0061,5.0,0.04569361280576471,12ca5
"Sel Score: 0.73 RTime: 2752.123 Areas: [5861207.730063513, 11726828.150759509, 10737744.892070673, 16884544.086986266, 5803682.739188963, 13774595.765866563]",519.2967,3.0,0.005421934722209466,12ca5
"Sel Score: 0.73 RTime: 3534.793 Areas: [9287609.78058628, 7067592.960827102, 14720631.198685762, 8947853.593202248, 6779540.87243137, 2373924.174226046]",531.6133,3.0,0.019270848074628665,12ca5
"Sel Score: 0.73 RTime: 2399.237 Areas: [12165413.387605254, 9239747.581211628, 15054781.101254757, 12548839.968982644, 7079344.939324073, 7182866.042762169]",536.9612,3.0,0.025571595032288223,12ca5
"Sel Score: 0.73 RTime: 2894.767 Areas: [7779907.001262641, 24131532.393990315, 18403835.142992914, 14103841.361654717, 6921711.975914631, 31631108.700801164]",532.2782,3.0,0.020035712763500326,12ca5
"Sel Score: 0.73 RTime: 2279.745 Areas: [12850159.701201975, 10094.0, 110209537.37838323, 14611697.073608441, 10428497.925229972, 4222797.11548673]",419.2183,4.0,0.03739843370905898,12ca5
"Sel Score: 0.73 RTime: 2305.506 Areas: [28371364.276508916, 23836153.43648793, 29899609.417756483, 19240941.538737457, 3217973.9361225376, 14619343.93503113]",384.2103,2.0,0.02647523610272349,12ca5
"Sel Score: 0.73 RTime: 3207.693 Areas: [9708998.329637447, 24506110.744724426, 7767531.917956919, 3314469.6046344885, 9972948.299213775, 18381830.39812725]",498.6132,3.0,0.019428625535030435,12ca5
"Sel Score: 0.73 RTime: 3077.739 Areas: [10388403.438686287, 4402758.841874565, 4246326.102373587, 5341005.242996692, 6300575.166636441, 13765928.306050243]",561.2845,3.0,0.018810727339044146,12ca5
"Sel Score: 0.73 RTime: 3594.105 Areas: [7062407.214129748, 10348859.705178156, 15547849.55938503, 5929377.3772427095, 2908632.962715986, 4842848.932257745]",570.3037,3.0,0.034507023195129695,12ca5
"Sel Score: 0.73 RTime: 2776.077 Areas: [13872721.483820979, 12637027.525015857, 30164264.56309158, 14086606.87379088, 9211963.404448083, 18901979.90445231]",407.4758,2.0,0.04517004553521724,12ca5
"Sel Score: 0.73 RTime: 3084.09 Areas: [13983558.184156794, 19398538.02048894, 26757826.297029167, 3712648.8519541128, 5225062.4020356685, 12080002.318828272]",526.2758,3.0,0.013245144853751592,12ca5
"Sel Score: 0.73 RTime: 2481.643 Areas: [16344113.010224123, 18674070.22890152, 6861377.736060792, 5881014.790449604, 13015840.67564202, 9743423.629220298]",412.7318,2.0,0.016227554443296526,12ca5
"Sel Score: 0.73 RTime: 2297.197 Areas: [10667704.398032323, 12206613.912863828, 1541057.3482155288, 6022259.990301727, 4027032.5460115564, 9669024.600691082]",418.2405,2.0,0.04095243534268114,12ca5
"Sel Score: 0.73 RTime: 2954.393 Areas: [12864357.1046924, 8339566.12761556, 8121507.43615523, 7367934.501324656, 9230572.06954164, 13288662.558226222]",528.96,3.0,0.04565938089045826,12ca5
"Sel Score: 0.73 RTime: 2707.2 Areas: [23647275.05913563, 23775720.35307097, 33189904.780658007, 11939058.750996698, 7661115.409036224, 12010898.139005747]",458.7456,2.0,0.01018384741018964,12ca5
"Sel Score: 0.73 RTime: 2327.356 Areas: [16099176.556315152, 9116969.08343412, 19456641.5909807, 17308078.765740495, 6809309.053240804, 12937922.267913863]",445.4868,2.0,0.03683556575590462,12ca5
"Sel Score: 0.73 RTime: 2400.616 Areas: [10898098.410478102, 16318793.914575212, 16449886.350915655, 10416129.303082462, 5182708.897132824, 11451611.662228182]",454.734,2.0,0.026983955357016788,12ca5
"Sel Score: 0.73 RTime: 2340.683 Areas: [17757644.698046524, 36964999.80937697, 24257007.293892737, 44984601.021803826, 12279119.51261446, 2183049.6726658675]",563.9628,3.0,0.0071227154202757655,12ca5
"Sel Score: 0.73 RTime: 1831.73 Areas: [22256024.543001637, 16825371.533946294, 24206315.849354677, 15905749.805341933, 8222476.759559771, 8508232.1403323]",412.2155,2.0,0.04701111097970744,12ca5
"Sel Score: 0.73 RTime: 2742.853 Areas: [10084895.569877086, 16056756.407585237, 7785544.735026447, 27485456.73906444, 19146635.542882066, 19100640.2015113]",543.6078,3.0,0.013457623089993384,12ca5
"Sel Score: 0.73 RTime: 2303.08 Areas: [10500444.760271873, 12851411.86518235, 10183367.627049593, 12201108.062585892, 10310788.662062816, 13109980.148193328]",401.4745,2.0,0.03250166782915522,12ca5
"Sel Score: 0.73 RTime: 1682.058 Areas: [39557877.67564197, 26942779.642767917, 35467365.34403542, 12217629.3461452, 13246945.777026882, 10223396.234094549]",344.3935,5.0,0.0023439107621830977,12ca5
"Sel Score: 0.73 RTime: 1796.346 Areas: [23445496.956041116, 22489941.60493836, 19392821.472788975, 12739920.682764845, 12101720.043431759, 14684207.930162726]",398.9768,4.0,0.021181054573516135,12ca5
"Sel Score: 0.73 RTime: 2053.227 Areas: [13138742.901308168, 25187451.216177754, 15192493.926746868, 10810162.76603227, 14512125.662606804, 28005279.060025707]",395.2371,2.0,0.04580466845378567,12ca5
"Sel Score: 0.72 RTime: 1497.941 Areas: [34532407.43570851, 35903322.40400394, 41010896.41227264, 16381844.272215996, 26948253.560885504, 10150379.45566998]",390.7071,2.0,0.04013475345823412,12ca5
"Sel Score: 0.72 RTime: 2592.586 Areas: [35782853.147025615, 15445041.6827649, 16202527.447692435, 15400306.496262278, 15754667.891325237, 11774097.908676581]",572.9536,3.0,0.0010968836995239337,12ca5
"Sel Score: 0.72 RTime: 2822.846 Areas: [9863856.737076607, 5104555.771685804, 16627659.124668084, 24944597.58130669, 10066630.75286061, 13564750.653563118]",547.6356,3.0,0.01828373306967106,12ca5
"Sel Score: 0.72 RTime: 1735.207 Areas: [19526119.936326493, 3801914.7842640933, 12935240.999389585, 4972981.742685092, 5504107.229274118, 2935828.167044076]",383.2015,2.0,0.020370157413427407,12ca5
"Sel Score: 0.72 RTime: 2934.039 Areas: [9393551.858624792, 20000850.501064286, 30488748.148992617, 9406293.176655667, 7553522.138507269, 8407726.524950182]",445.7385,2.0,0.0004967105315600087,12ca5
"Sel Score: 0.72 RTime: 2437.362 Areas: [27227160.75453932, 19045772.231190123, 49427147.09926886, 29052289.500670154, 7077464.323862035, 47755072.017945126]",447.2228,2.0,0.02643559255119418,12ca5
"Sel Score: 0.72 RTime: 2528.934 Areas: [12260140.32907382, 23313686.065904986, 9647086.384212798, 14071504.80906121, 7819021.3301095385, 6970707.352678885]",403.4794,4.0,0.030489292683811203,12ca5
"Sel Score: 0.72 RTime: 2555.681 Areas: [18565274.93194543, 28451386.423038512, 13240308.886113796, 5027184.415371539, 10971788.629091121, 18348938.510409027]",544.9676,3.0,0.0026622726406445576,12ca5
"Sel Score: 0.72 RTime: 2674.605 Areas: [15316369.153015679, 1761484.348371894, 4606732.639645375, 8235281.156030024, 2950922.353223854, 4257077.3729036525]",410.2353,2.0,0.01543472177451036,12ca5
"Sel Score: 0.72 RTime: 1622.324 Areas: [49379064.58066671, 65567782.29548439, 44511557.380897515, 9536121.282131813, 16602829.549931126, 9841646.011975553]",418.9672,4.0,0.04473198821737339,12ca5
"Sel Score: 0.72 RTime: 2487.961 Areas: [27565597.391799632, 26418158.9742226, 13038870.947739504, 20643461.200804528, 13902535.212711146, 10208550.371696187]",431.7372,4.0,0.005610293203864642,12ca5
"Sel Score: 0.72 RTime: 2604.227 Areas: [3526359.674062852, 7646728.45029143, 10272013.192222761, 20365289.138610806, 9586249.73577065, 8554761.558866467]",434.2337,4.0,0.024245962847367682,12ca5
"Sel Score: 0.72 RTime: 1972.365 Areas: [7070710.696711864, 6609141.698650611, 7653474.089860651, 8532817.165583605, 4915543.343704464, 11000699.762928681]",401.7093,4.0,0.025630644619445357,12ca5
"Sel Score: 0.72 RTime: 2264.688 Areas: [20175345.194709104, 3854000.036735382, 24706343.08273068, 1799679.7573072813, 5865606.926448396, 9306981.55751286]",450.2377,2.0,0.0067341083563699465,12ca5
"Sel Score: 0.72 RTime: 2474.614 Areas: [10332439.613534188, 16952738.80651287, 24814502.12716406, 13886713.067989081, 7600852.050609229, 7895303.020917476]",410.7081,4.0,0.029934708326082863,12ca5
"Sel Score: 0.72 RTime: 3480.834 Areas: [11067818.449506372, 14495804.42952562, 26163915.245633975, 23366685.790480018, 7145285.039256968, 20996283.975955684]",589.2944,3.0,0.01611806899796144,12ca5
"Sel Score: 0.72 RTime: 2469.356 Areas: [14096984.434531104, 8102005.3843765985, 5781127.291479285, 3008257.266528194, 9600085.312501423, 4114908.8992194524]",436.4933,4.0,0.04675054402097629,12ca5
"Sel Score: 0.72 RTime: 1724.153 Areas: [9266200.473338488, 16020823.134285053, 17286942.140442483, 10722367.296337316, 4679439.761517642, 8069368.244921446]",402.7341,2.0,0.018023638204851554,12ca5
"Sel Score: 0.72 RTime: 1316.103 Areas: [13096105.863141978, 21695079.19147352, 23595013.48849854, 10280824.022554718, 10711498.24143888, 5850805.285950669]",433.987,2.0,0.04948208558499658,12ca5
"Sel Score: 0.72 RTime: 2254.692 Areas: [13552889.945405709, 8682621.011661783, 33835095.6276413, 14242991.178396197, 5106386.838211961, 23458795.556470416]",457.2311,2.0,0.009897842840410499,12ca5
"Sel Score: 0.72 RTime: 2797.353 Areas: [5255330.926116915, 5144969.632162016, 12680754.770736124, 6434809.226876449, 6966149.656296937, 8519557.260263383]",419.7352,4.0,0.042572630570239606,12ca5
"Sel Score: 0.72 RTime: 2199.911 Areas: [10221790.170456106, 14688452.582768995, 20093112.50504268, 11032059.285115689, 7083403.661922059, 8964340.79797369]",456.7292,4.0,0.005324729528263594,12ca5
"Sel Score: 0.72 RTime: 2343.698 Areas: [18548348.05657021, 14449383.186159784, 6125706.748894839, 8002401.164228999, 15942524.657515565, 5140038.693578237]",446.4808,4.0,0.02023398742820487,12ca5
"Sel Score: 0.72 RTime: 3137.384 Areas: [4706549.158034565, 3060036.689654315, 1301555.013442965, 6056910.273207432, 4639485.201142363, 3388809.195805166]",538.2909,3.0,0.009292128429901285,12ca5
"Sel Score: 0.72 RTime: 2281.816 Areas: [2199770.4108248344, 1412516.735876479, 2950433.1921491907, 5162423.271990094, 1836052.481156281, 2466415.4737712876]",560.6134,3.0,0.024773799652107766,12ca5
