Compound,m/z,z,p value,specificity
"Sel Score: 0.99 RTime: 3199.139 Areas: [33888089.74251863, 666927.4746514196, 724392.8055642552, 422861.642089946, 324044.6720618859, 317705.26517347863]",730.8378,2.0,0.06005206264726623,12ca5
"Sel Score: 0.99 RTime: 4076.317 Areas: [1459160.966806833, 373297.44499362604, 653575.4852459845, 634156.1445216386, 318486.61494248087, 560458.8757258601]",821.3936,2.0,0.00635514970515877,12ca5
"Sel Score: 0.99 RTime: 2312.638 Areas: [470722.4167110225, 832546.9573896148, 758389.129424346, 1658770.7882135808, 1980106.2456581122, 1203311.7175937365]",513.5787,3.0,0.0031846673556123776,12ca5
"Sel Score: 0.99 RTime: 2104.097 Areas: [478334.98574814404, 972924.5572394402, 837121.002142097, 232959.3992247772, 312328.6438101529, 215590.3246023527]",555.2549,3.0,0.02126873981603435,12ca5
"Sel Score: 0.99 RTime: 1568.693 Areas: [201584.28022516935, 1612849.021522796, 493907.62538586, 59246.078297770226, 243585.4873192742, 85790.4918805485]",483.2362,3.0,0.006621500066883668,12ca5
"Sel Score: 0.99 RTime: 1559.885 Areas: [681512.2103598616, 1294484.0466135624, 473364.1861955899, 594519.2494868452, 314979.7082208129, 187094.1107087637]",483.2362,3.0,0.006621513980637571,12ca5
"Sel Score: 0.99 RTime: 2540.106 Areas: [329826.0683708421, 406508.7576887589, 192925.12597554285, 402329.5226452239, 277181.5930447959, 600641.331210624]",1040.565,2.0,0.009020216801270794,12ca5
"Sel Score: 0.99 RTime: 2060.674 Areas: [712099.4626920125, 1346087.1262382756, 1068233.3781854848, 745880.3919620675, 888830.773324572, 354798.8426384525]",555.255,3.0,0.02126998844318214,12ca5
"Sel Score: 0.99 RTime: 2537.698 Areas: [850638.8232559032, 604863.8021451358, 448686.37265315535, 914959.4001473527, 482586.1258939639, 541465.6291226513]",730.327,2.0,0.007428230764831914,12ca5
"Sel Score: 0.99 RTime: 2738.889 Areas: [1056329.8943114765, 2221922.9196381434, 283591.96142710134, 467192.6196224321, 380413.48777175765, 211868.8056699045]",760.3381,2.0,0.0014133237180897673,12ca5
"Sel Score: 0.99 RTime: 2589.278 Areas: [870068.6603203351, 920856.8824635799, 430136.52507688344, 226904.23235554167, 142792.86406768177, 41189.23336166678]",779.8635,2.0,0.008384068922637785,12ca5
"Sel Score: 0.99 RTime: 2041.346 Areas: [185550.11819754416, 108299.92604247175, 226963.15180930117, 820852.9743319334, 264756.48178493674, 660172.0715534178]",518.2286,3.0,0.010827650086325021,12ca5
"Sel Score: 0.99 RTime: 2290.932 Areas: [887748.0370517077, 889127.8627546651, 658760.7154003979, 602803.7997645326, 279579.50893112336, 303815.1467345542]",524.5747,3.0,0.0009663730055364934,12ca5
"Sel Score: 0.99 RTime: 3531.54 Areas: [81576015.75353676, 264327.78997332195, 456193.8357181735, 6860480.282798304, 829663.3426969672, 513527.32365915016]",748.862,2.0,0.04214157251279736,12ca5
"Sel Score: 0.99 RTime: 2768.378 Areas: [397471.0360164802, 2408940.156627425, 1720586.5717663534, 1146428.266229579, 407370.51636295207, 339170.5815548619]",491.9036,3.0,0.001915269809514076,12ca5
"Sel Score: 0.99 RTime: 1981.289 Areas: [1199382.5893152547, 809737.4781330402, 1467073.8307667472, 911954.1074762916, 1071489.6013982496, 244070.74098921413]",684.8295,2.0,0.0034697174577047875,12ca5
"Sel Score: 0.99 RTime: 4237.083 Areas: [2121290.2662697756, 229834.09742140042, 1231566.5785628895, 1528658.8017969965, 771582.140158957, 330594.0397923248]",789.852,2.0,0.009020218086343255,12ca5
"Sel Score: 0.99 RTime: 1369.586 Areas: [25700213.71422182, 12847097.015998602, 849626.8438913802, 17209549.247941907, 3444269.4266606136, 3206643.519170109]",506.2661,3.0,0.10037763833035562,12ca5
"Sel Score: 0.99 RTime: 3776.973 Areas: [1595416.698297795, 943665.2528756567, 617637.6921400396, 599879.4866616894, 631077.0184204989, 283652.7230932457]",790.3622,2.0,0.013745726942916089,12ca5
"Sel Score: 0.99 RTime: 3071.222 Areas: [906297.4541317528, 255957.7167964512, 880809.0439122319, 455146.76242888055, 285933.7245937193, 335319.35149384604]",772.8429,2.0,0.01670020093208502,12ca5
"Sel Score: 0.99 RTime: 3551.078 Areas: [1036363.2210324791, 448964.4494478177, 729260.3686224467, 1083286.7445186388, 470534.6003720462, 162407.29302469772]",828.3387,2.0,0.006902254573208468,12ca5
"Sel Score: 0.99 RTime: 2273.62 Areas: [1412822.0307359807, 1352102.7695483095, 1455976.7371821932, 797738.751106015, 272383.4878570787, 195046.94837646902]",516.2469,3.0,0.016110799409046347,12ca5
"Sel Score: 0.99 RTime: 3717.229 Areas: [1827751.2614912933, 2360465.046792549, 1429784.6715210122, 1556267.206153763, 458729.2159564189, 206469.10150325767]",833.878,2.0,0.009827431345055338,12ca5
"Sel Score: 0.99 RTime: 3723.652 Areas: [3120555.271505759, 3108849.7459494793, 3269185.7374097067, 462777.91548377246, 196566.33609710773, 260836.30402932045]",833.8777,2.0,0.009827525454372158,12ca5
"Sel Score: 0.99 RTime: 4279.193 Areas: [816483.6695977246, 470507.2953858461, 474277.1216180097, 1705108.3933293154, 948478.0471991715, 174182.7214546356]",757.3605,2.0,0.0006443706055879544,12ca5
"Sel Score: 0.99 RTime: 1897.175 Areas: [297230.1797878148, 754258.2192727954, 319762.7156904221, 1903894.9452698987, 1339126.9894238373, 991146.1192293948]",554.9222,3.0,0.0026908538481612916,12ca5
"Sel Score: 0.99 RTime: 4214.36 Areas: [881336.4625494306, 671618.3204944365, 455899.0866895958, 522884.40931969526, 2156791.339473725, 419475.0085682762]",827.8692,2.0,0.009045527385516856,12ca5
"Sel Score: 0.99 RTime: 4904.146 Areas: [889486.5891074496, 143105.35963026315, 917605.1316153083, 925452.7622281797, 430051.7045775141, 463174.91664942243]",725.8834,2.0,0.11673780599647238,12ca5
"Sel Score: 0.99 RTime: 2037.591 Areas: [716606.0813207396, 344639.1847918964, 167699.44183646704, 570305.1149648301, 456625.1607339926, 82719.54779707154]",507.9153,3.0,0.013756331403447631,12ca5
"Sel Score: 0.99 RTime: 2025.346 Areas: [1142011.2330971537, 720074.1421718242, 571355.622265658, 742829.3219417917, 611168.7616566973, 360681.8029955129]",507.9153,3.0,0.013756337174428736,12ca5
"Sel Score: 0.99 RTime: 2239.851 Areas: [1043164.274400107, 685318.9990565175, 263702.04137618316, 728296.0776287885, 297306.37882604735, 209585.89522497536]",542.9586,3.0,0.0576742857686003,12ca5
"Sel Score: 0.99 RTime: 2759.032 Areas: [487264.8616376509, 575346.3143416883, 694505.282929469, 1050410.2178371463, 1014306.9910138411, 361258.22604206624]",757.8613,2.0,0.00039989170502528006,12ca5
"Sel Score: 0.99 RTime: 5246.593 Areas: [575011.5638167183, 901986.7742628006, 346073.06553943263, 1158579.1437975, 509609.3097080296, 333457.4589613447]",786.895,2.0,0.012428605153086698,12ca5
"Sel Score: 0.99 RTime: 2148.919 Areas: [911902.8524463926, 2136582.697808746, 1709316.0252763212, 357583.60464107804, 806596.270511716, 765601.4989889994]",528.5828,3.0,0.056216311089979286,12ca5
"Sel Score: 0.99 RTime: 2276.001 Areas: [847913.1626449398, 1730876.4996375144, 451298.9858116634, 650253.6963783272, 459467.41017617803, 260569.39869894902]",542.959,3.0,0.057453742090109026,12ca5
"Sel Score: 0.99 RTime: 2814.193 Areas: [1103141.0263652022, 693285.0058076709, 586996.5885209132, 373311.18516326795, 1230922.6974306265, 1176981.2479884706]",774.3369,2.0,0.0161109076515707,12ca5
"Sel Score: 0.99 RTime: 2206.661 Areas: [981135.5835629918, 983741.1287381826, 938393.4467957383, 547112.4671412288, 359884.1525539502, 364507.95715824974]",539.5751,3.0,0.02225545888518105,12ca5
"Sel Score: 0.99 RTime: 4249.745 Areas: [209896.76486992222, 113788.97499660296, 227745.95082231297, 762476.143893506, 343437.93386636686, 1477166.8506396879]",757.36,2.0,2.1089458359705873e-06,12ca5
"Sel Score: 0.99 RTime: 2576.511 Areas: [596979.7449690283, 366895.49722947367, 222035.41902831497, 3564158.1314198542, 579526.3030687033, 1109535.7650184692]",417.1702,4.0,0.022282563559476644,12ca5
"Sel Score: 0.99 RTime: 2023.366 Areas: [797593.3926923298, 646399.6209870372, 1821153.159046671, 405906.94417323463, 717216.3876500648, 525558.9634704334]",549.2541,3.0,0.006505109265352737,12ca5
"Sel Score: 0.99 RTime: 2736.268 Areas: [84720.95555898451, 129345.98638551617, 267907.2393393359, 1330345.1031030403, 1197307.2476575237, 739280.0353530345]",495.9448,3.0,0.00474576837077693,12ca5
"Sel Score: 0.99 RTime: 2746.452 Areas: [2126128.5948403645, 1646189.6287486674, 498262.4608944136, 1554212.0041939944, 804070.6845519524, 440781.1527585258]",757.8136,2.0,0.00152472277795953,12ca5
"Sel Score: 0.99 RTime: 2140.296 Areas: [163088.89689351313, 100879.65527552339, 67655.32303514585, 186956.3898407477, 155482.04648496892, 260827.38726693264]",557.5898,3.0,0.05426694952124193,12ca5
"Sel Score: 0.99 RTime: 4121.89 Areas: [1137336.836247066, 271490.1292974538, 578093.9968211747, 431125.5417842957, 496449.4479932317, 82132.8615594268]",787.3619,2.0,0.01303635507949942,12ca5
"Sel Score: 0.99 RTime: 2473.128 Areas: [1536400.0600224074, 427515.10224666545, 940454.5447357873, 504084.0498338869, 594775.0354509869, 181372.3679600351]",839.4034,2.0,0.07306166560640921,12ca5
"Sel Score: 0.99 RTime: 1833.241 Areas: [275992.1283475232, 626414.6271123473, 173043.85603883234, 271364.3303736102, 295520.71739535005, 92452.90869634727]",496.8984,3.0,0.13388026435537267,12ca5
"Sel Score: 0.99 RTime: 2175.832 Areas: [971529.6269231735, 504325.48955617246, 580176.5667484688, 1118969.704652997, 1060869.180596476, 100796.3051739963]",741.8695,2.0,0.00030443267200455697,12ca5
"Sel Score: 0.99 RTime: 1901.864 Areas: [290714.171682869, 378986.2667301534, 1431643.5268528457, 641052.553959113, 129594.05784139886, 230996.84368163967]",384.9274,4.0,0.0215761877708132,12ca5
"Sel Score: 0.99 RTime: 3412.905 Areas: [1553207.0604368926, 405909.89222803595, 1137574.944880377, 780910.3780356616, 889862.0412895842, 211322.38338108102]",730.3373,2.0,0.028564226616187884,12ca5
"Sel Score: 0.99 RTime: 1969.623 Areas: [820511.7402810609, 147144.1289001946, 229922.97387919482, 101155.01237521648, 106831.9782280726, 202616.35467181363]",524.5788,3.0,0.004713180708171091,12ca5
"Sel Score: 0.99 RTime: 1792.031 Areas: [385900.4019936412, 442944.0941108587, 265751.316570158, 204918.83240264346, 364664.40010212373, 164827.12436454787]",627.8005,2.0,0.013309427574876341,12ca5
"Sel Score: 0.99 RTime: 3075.639 Areas: [842330.3562355244, 509602.8730805276, 307592.8375228288, 743921.5669084784, 461040.3543120697, 369697.36211769393]",772.8431,2.0,0.026454396090603023,12ca5
"Sel Score: 0.99 RTime: 2995.874 Areas: [1796998.3481896583, 900967.4849271993, 349509.18858430977, 685491.1309577036, 278170.2217076281, 245494.28323356502]",775.3528,2.0,0.0092491851238233,12ca5
"Sel Score: 0.99 RTime: 1709.211 Areas: [1310266.3360349652, 467866.89676351997, 335937.8504223663, 952008.4456472615, 509204.789568458, 285853.6313610971]",521.2542,3.0,0.0016638925211144879,12ca5
"Sel Score: 0.99 RTime: 1704.649 Areas: [1927080.2744275255, 552335.4142220552, 578991.0070144256, 1983704.6415043157, 619739.7091662502, 325778.9188892492]",521.2542,3.0,0.0016638543463687178,12ca5
"Sel Score: 0.99 RTime: 2895.95 Areas: [332556.95212242904, 230885.0577947747, 147731.75586901436, 103880.67575935811, 176225.0024943799, 159688.3643344663]",779.8399,2.0,0.02317260487930649,12ca5
"Sel Score: 0.99 RTime: 2099.466 Areas: [862991.6165186748, 381762.56536352023, 458354.63292830664, 435128.3170972494, 291807.9550184077, 257020.74000789764]",524.5786,3.0,0.004597455090018895,12ca5
"Sel Score: 0.99 RTime: 3493.364 Areas: [1252737.5047440932, 829444.4309732061, 714900.893461412, 646400.2879661471, 899347.0694761195, 289064.9960748439]",770.3822,2.0,0.020244796920299235,12ca5
"Sel Score: 0.99 RTime: 2480.182 Areas: [1119635.4977697027, 1055586.0157276937, 1026959.7906321624, 546374.738650649, 940744.252964543, 105223.35965812081]",706.3473,2.0,0.007151230773347078,12ca5
"Sel Score: 0.99 RTime: 2652.786 Areas: [1152106.9796504395, 384323.3105981881, 1335175.0497349969, 728983.8457294053, 336795.1375639306, 308587.28789962083]",506.5727,3.0,0.006848531737798189,12ca5
"Sel Score: 0.99 RTime: 1408.573 Areas: [756455.980785097, 541221.2662103582, 280582.50535099115, 1304734.3311359433, 667674.6916699067, 328815.5542702309]",411.9488,4.0,0.0018866465834299054,12ca5
"Sel Score: 0.99 RTime: 3002.323 Areas: [2307412.835355015, 234668.75328945872, 63769.4950596056, 327164.8260221006, 148037.6777178646, 141631.97269727997]",779.836,2.0,0.0561458201735975,12ca5
"Sel Score: 0.99 RTime: 2292.172 Areas: [1528230.3066451312, 1748316.3209776776, 2295332.1446559234, 1098876.8664130091, 187046.15487567923, 382419.87024958775]",748.8535,2.0,0.0026334352063345948,12ca5
"Sel Score: 0.99 RTime: 2267.762 Areas: [1071917.470051523, 657393.4423715215, 1567582.425735231, 453064.3901992164, 1103687.4975697352, 118853.12621967738]",483.6112,3.0,0.016528137287625533,12ca5
"Sel Score: 0.99 RTime: 1428.843 Areas: [598953.6997847306, 124938.98905119876, 462412.70497850666, 553372.4620225944, 182304.06636705098, 168187.91482832676]",549.2613,3.0,0.0023980377021756054,12ca5
"Sel Score: 0.99 RTime: 3553.315 Areas: [336668.95600622945, 163739.6866849709, 619523.6573477626, 4136632.013554019, 3131923.0263326312, 2584440.6567358943]",513.9258,3.0,0.0221205175831997,12ca5
"Sel Score: 0.99 RTime: 2882.518 Areas: [1360164.0117217894, 724813.1491926144, 1645246.7298029603, 2792378.5400766972, 877449.7454346325, 643393.1347159164]",770.3588,2.0,0.019293743232104022,12ca5
"Sel Score: 0.99 RTime: 2151.468 Areas: [677811.227261539, 819601.4738432806, 1142321.6157483547, 255211.08773502594, 741499.1560119019, 306986.44493414374]",511.9086,3.0,0.03101017496442581,12ca5
"Sel Score: 0.99 RTime: 1666.834 Areas: [179836.965633881, 112542.1559841881, 134663.69047191372, 233122.28307467714, 734572.8851679731, 360273.20694432553]",542.6143,3.0,0.005726304896934245,12ca5
"Sel Score: 0.99 RTime: 1599.17 Areas: [708495.2232526342, 983919.933138949, 1107092.1244236839, 584294.5659737121, 404462.9373124581, 187351.23403295336]",563.254,3.0,0.006035911755585838,12ca5
"Sel Score: 0.99 RTime: 1954.659 Areas: [1526937.739333375, 1161305.395877196, 945171.7923521049, 1351627.4247935887, 378854.85156201286, 164461.57887807756]",382.942,2.0,0.13349022292571783,12ca5
"Sel Score: 0.99 RTime: 2734.498 Areas: [940294.9421014173, 518044.895995872, 336543.2800573488, 801329.5899876952, 656113.6351405678, 286817.87910968834]",750.3282,2.0,0.02899650330014514,12ca5
"Sel Score: 0.99 RTime: 4333.636 Areas: [2147458.388827283, 862204.6414353665, 983229.9152291148, 960755.679991596, 906526.607727073, 565768.5935698841]",769.3614,2.0,0.08632410284199396,12ca5
"Sel Score: 0.99 RTime: 1696.354 Areas: [1288998.5441783592, 344953.4216629586, 1112151.8333170463, 2793460.834531608, 1444225.0549924804, 225474.01600567228]",504.2315,3.0,0.010466263452372662,12ca5
"Sel Score: 0.99 RTime: 1705.356 Areas: [1168580.9537847221, 203667.9068682172, 1374021.561638203, 1331021.6518130458, 1379395.9512004394, 973919.8590027568]",496.9128,3.0,0.05849784902037621,12ca5
"Sel Score: 0.99 RTime: 1745.152 Areas: [2659191.9082973786, 1542002.3268424508, 1519294.6911792601, 994804.2218989545, 879507.899140934, 484185.72921832674]",496.9129,3.0,0.05849756576688416,12ca5
"Sel Score: 0.99 RTime: 2117.865 Areas: [730346.423134243, 191363.67503652166, 671481.7629138181, 1104256.2878858894, 717009.8087050698, 335265.9683935074]",542.2477,3.0,0.0408086279875534,12ca5
"Sel Score: 0.99 RTime: 1474.336 Areas: [1172591.2403894344, 506489.97424199554, 131373.74128700304, 1001306.186172554, 810855.0582049543, 336565.79729233717]",399.9224,4.0,0.01035404452609085,12ca5
"Sel Score: 0.99 RTime: 2949.761 Areas: [1273753.9794812733, 404558.13981855573, 703308.7650274558, 588152.9886494362, 531935.789964661, 156908.18405974715]",749.8511,2.0,0.10732737557019226,12ca5
"Sel Score: 0.99 RTime: 1211.733 Areas: [550247.894134438, 576683.9566763538, 753836.0633049293, 828714.8375751069, 94150.254375068, 247262.40913762385]",384.1818,4.0,0.0018128336891464212,12ca5
"Sel Score: 0.99 RTime: 3028.183 Areas: [608432.0007993621, 366183.50415976794, 252656.2989479106, 822478.7760849746, 902366.0764072691, 160687.02835685547]",569.9128,3.0,0.07906086157544732,12ca5
"Sel Score: 0.99 RTime: 2154.927 Areas: [1033249.3241448003, 488719.518234335, 351659.2445798881, 391906.75808570435, 482730.295462369, 456477.02812076313]",497.9118,3.0,0.005444926032141327,12ca5
"Sel Score: 0.99 RTime: 2117.769 Areas: [199672.72991928054, 313592.308484497, 283067.0413222021, 270048.01233844843, 322864.13348729105, 176043.49397230239]",497.9118,3.0,0.005444895172051301,12ca5
"Sel Score: 0.99 RTime: 2690.667 Areas: [1440916.794135987, 323757.01502372924, 207190.1904614519, 8045647.901652664, 6830917.712969049, 860871.5121965696]",502.5714,3.0,0.05214316441751856,12ca5
"Sel Score: 0.99 RTime: 3737.554 Areas: [1019932.8900356687, 1231029.4691667168, 608581.0599794482, 1103184.5197591616, 570105.7661792274, 387424.89696609153]",790.3618,2.0,0.01377659721814612,12ca5
"Sel Score: 0.99 RTime: 4423.817 Areas: [940438.291296673, 342890.6123293712, 1860018.9402368544, 606813.5442034677, 992158.1070091518, 370544.98337632115]",886.8878,2.0,0.004556267406205665,12ca5
"Sel Score: 0.99 RTime: 4443.222 Areas: [1660591.9958221766, 509706.79304085596, 1593173.843921581, 355449.2279800103, 613961.1390471938, 861449.3541738412]",886.8884,2.0,0.0045567335194809985,12ca5
"Sel Score: 0.99 RTime: 1988.609 Areas: [354055.3252688858, 293695.29912750603, 289576.63730104285, 2181360.5187960193, 609374.4286173454, 658016.4653388523]",538.2487,3.0,0.012990924307886169,12ca5
"Sel Score: 0.99 RTime: 2225.682 Areas: [668451.2163881167, 316592.6998633653, 112465.43991733978, 1218741.7839287987, 642144.6839914494, 442865.9744972472]",396.4326,4.0,0.06409059450217258,12ca5
"Sel Score: 0.99 RTime: 1435.312 Areas: [645330.5882467551, 920906.3692762882, 636861.2990564245, 630734.1355235832, 327359.4968072759, 330116.6215098719]",370.9401,4.0,2.5366819345766335e-05,12ca5
"Sel Score: 0.99 RTime: 2021.556 Areas: [209120.04253091727, 183924.22657854724, 214562.99082139018, 239202.28233598205, 425648.88716867316, 214807.2391348319]",528.2592,3.0,0.003018882343247164,12ca5
"Sel Score: 0.99 RTime: 2295.204 Areas: [1348746.779819719, 418252.47418996645, 405642.9644763923, 236892.33218948837, 421435.32776236563, 305513.2163882929]",540.5637,3.0,0.0045275544565603456,12ca5
"Sel Score: 0.99 RTime: 2916.462 Areas: [1098485.9683476493, 1743729.9528547234, 332320.4311393926, 861317.8452032979, 1364278.4350966641, 414352.1391766944]",581.2537,3.0,0.12697032272513636,12ca5
"Sel Score: 0.99 RTime: 4526.673 Areas: [1597555.6935606117, 266490.91246737895, 299506.8496002871, 860788.9748188392, 530962.1463327558, 242967.5558534938]",865.386,2.0,0.11683000579822185,12ca5
"Sel Score: 0.99 RTime: 2684.734 Areas: [277388.50406597054, 144989.8241574757, 131741.73659282364, 772549.6065172632, 120325.31746422131, 169611.09996334376]",558.9186,3.0,0.007094703333427246,12ca5
"Sel Score: 0.99 RTime: 2601.657 Areas: [1043366.0315193742, 633757.3765624899, 704418.5064916643, 517226.88350572565, 537874.712387824, 602929.1799805894]",845.369,2.0,0.019695476184160024,12ca5
"Sel Score: 0.99 RTime: 2099.172 Areas: [317727.7922727431, 475131.5635640755, 73143.8879051942, 308740.2161582625, 268589.230420589, 516475.2066501417]",516.925,3.0,0.015968826347753616,12ca5
"Sel Score: 0.99 RTime: 2954.844 Areas: [595857.9541386173, 587373.4093298523, 379600.0087183209, 2644938.414062365, 2461559.1376107573, 340136.8174306389]",859.8957,2.0,0.018956874235344458,12ca5
"Sel Score: 0.99 RTime: 2003.324 Areas: [887320.4109787028, 552792.4273604377, 252791.0326699913, 1672783.1530687113, 1219416.7901979988, 488311.83686815883]",507.919,3.0,0.012748203143923824,12ca5
"Sel Score: 0.99 RTime: 1715.281 Areas: [2156081.320278334, 606588.1436175493, 139775.433223427, 1004931.1163840309, 694649.6527238021, 419408.9114010809]",505.9044,3.0,0.06080074802914374,12ca5
"Sel Score: 0.99 RTime: 1276.067 Areas: [626751.9248328917, 735274.4588374611, 598270.9228492487, 972765.2968644712, 804728.0320357436, 267987.58212904184]",511.9068,3.0,0.01048770855125817,12ca5
"Sel Score: 0.99 RTime: 2291.354 Areas: [676090.6966004116, 152628.8481556972, 348627.64956699347, 295693.5522930382, 429167.9301384448, 310370.99788551964]",529.9186,3.0,0.008254928286203582,12ca5
"Sel Score: 0.99 RTime: 2400.511 Areas: [1382603.9158032278, 643104.0719443248, 740297.3507328368, 1013254.80451495, 567971.5199944952, 880284.4187898188]",519.5665,3.0,0.004964851425007203,12ca5
"Sel Score: 0.99 RTime: 3505.505 Areas: [1131834.6848669578, 492739.82767483534, 333379.00875499024, 1029930.1032583365, 798991.5964166097, 206014.18269063023]",514.9118,3.0,0.009413510622958591,12ca5
"Sel Score: 0.99 RTime: 2061.673 Areas: [350483.0014592912, 768298.1893189427, 549290.3015069884, 1064201.6026339552, 546737.5265578164, 631861.0599715728]",404.9357,4.0,0.023801218374503136,12ca5
"Sel Score: 0.99 RTime: 1910.755 Areas: [1211274.6585882506, 1969913.8531735926, 1074682.8539899685, 1028187.6136949613, 167961.41288734952, 338538.9979244566]",527.582,3.0,0.09336071584791757,12ca5
"Sel Score: 0.99 RTime: 1700.722 Areas: [1806743.4471915984, 872264.8047731512, 377284.2007196426, 465660.0727938977, 168048.9580386311, 543268.8876758596]",380.68,2.0,0.008170974116780944,12ca5
"Sel Score: 0.99 RTime: 1643.707 Areas: [1389634.7617576641, 816186.3886420337, 649369.8829545634, 564534.4476258166, 234086.92636739943, 462099.0926963241]",380.6799,4.0,0.008171055056455873,12ca5
"Sel Score: 0.99 RTime: 2618.804 Areas: [671478.7202686095, 575301.7107569636, 582861.2939654432, 381782.1159683029, 802826.2586037895, 551058.677193412]",534.8962,3.0,0.05834872361321708,12ca5
"Sel Score: 0.99 RTime: 2052.343 Areas: [329363.8124256643, 271097.755227393, 979196.0648035358, 53975.617625426305, 261724.72868209466, 104713.56536357672]",549.2547,3.0,0.004615984161760405,12ca5
"Sel Score: 0.99 RTime: 2874.185 Areas: [621984.9609396238, 515552.1775822626, 372918.7299149673, 455332.1103170619, 321807.7738719053, 144690.81301596598]",776.8505,2.0,0.07487442931672053,12ca5
"Sel Score: 0.99 RTime: 2904.794 Areas: [1019973.3874841201, 354803.2006093158, 686598.5727097818, 957069.3994642035, 324185.5375917765, 163098.52835358173]",776.8506,2.0,0.07487446536604819,12ca5
"Sel Score: 0.99 RTime: 2319.859 Areas: [268777.56495232816, 422713.61513523624, 355302.7370095486, 273308.2324173437, 174921.0913015868, 440254.6191827519]",550.9096,3.0,0.011310544466560879,12ca5
"Sel Score: 0.99 RTime: 2831.394 Areas: [1037629.63447781, 1191537.22521151, 207528.52664565187, 1315730.3371400163, 373792.29412827303, 268723.9417785684]",544.9083,3.0,0.005292523881684322,12ca5
"Sel Score: 0.99 RTime: 1928.626 Areas: [1797432.742053043, 409010.7491077351, 406068.2143252087, 750933.4146612149, 212737.5430263565, 323875.2588039099]",490.5752,3.0,0.044302944319920455,12ca5
"Sel Score: 0.99 RTime: 3744.396 Areas: [711091.9228509393, 733464.3316341399, 372355.9240844572, 186402.94867287437, 129286.93711322302, 150546.98503083555]",764.854,2.0,0.023825794250546407,12ca5
"Sel Score: 0.99 RTime: 1840.295 Areas: [2298289.9043016997, 220256.40858558277, 722442.0156697218, 371893.356066385, 89408.31348682499, 346783.7193808932]",463.9081,3.0,0.01566779733141932,12ca5
"Sel Score: 0.99 RTime: 1986.758 Areas: [1132720.020024411, 576226.1615046583, 221336.13780539046, 649540.5730976749, 650094.2857525615, 231401.16170459267]",490.5754,3.0,0.044089289146880845,12ca5
"Sel Score: 0.99 RTime: 1586.773 Areas: [734546.7330310895, 284623.3351808319, 129934.90376871926, 174183.9428949817, 280049.5799056757, 105851.01104626467]",501.5726,3.0,0.018972693597123252,12ca5
"Sel Score: 0.99 RTime: 2387.922 Areas: [2025092.0501500322, 391499.065491779, 636533.1117697122, 255347.12716233305, 564388.1294651218, 582596.3843371815]",550.9115,3.0,0.011582631190755246,12ca5
"Sel Score: 0.99 RTime: 2158.222 Areas: [1059540.1110115973, 2018413.9058877039, 1886280.041493695, 1364798.9309198176, 1093119.02517396, 350007.4047541936]",554.9174,3.0,0.014341022069788528,12ca5
"Sel Score: 0.99 RTime: 2112.873 Areas: [2318503.639816217, 589922.6150119042, 509939.67205313884, 959545.2023388521, 325896.1041300396, 251335.66534884364]",554.9176,3.0,0.014340945221327926,12ca5
"Sel Score: 0.99 RTime: 1741.169 Areas: [1506284.030527996, 353631.9759551007, 289110.50895286695, 175727.0824293752, 214350.18679546763, 68978.17600907989]",512.5573,3.0,0.021805327614204558,12ca5
"Sel Score: 0.99 RTime: 2004.261 Areas: [254761.49356732427, 323680.51065118145, 235643.80840284412, 458545.99267367925, 1461483.80939506, 119354.21128205988]",408.6838,4.0,6.332492163086678e-05,12ca5
"Sel Score: 0.99 RTime: 1804.75 Areas: [791772.8346758044, 927603.3721839777, 444701.7139243418, 814366.0956647805, 638151.8417070678, 319494.2797351629]",566.6169,3.0,0.0024110721337151624,12ca5
"Sel Score: 0.99 RTime: 3086.646 Areas: [637807.88376543, 510675.46860425355, 185087.9337184459, 4142043.345251151, 3690808.1830907743, 1198300.8768366482]",848.367,2.0,0.030287772171678475,12ca5
"Sel Score: 0.99 RTime: 1804.313 Areas: [708459.9391765062, 745499.9040683386, 1710674.7202355517, 1049294.5337550496, 463511.6890196569, 709898.8009459008]",566.6167,3.0,0.0024110587880598632,12ca5
"Sel Score: 0.99 RTime: 2013.383 Areas: [1020375.8438838787, 655667.4253165321, 1103957.0509306549, 727910.7381707001, 401250.3665401292, 178760.55398056319]",396.4463,4.0,0.0008690090109638209,12ca5
"Sel Score: 0.99 RTime: 2223.543 Areas: [2046500.0107106187, 192370.19662277083, 334074.91181179846, 4834599.076727982, 2909426.1760080946, 94438.04821196296]",505.9041,3.0,0.013342103610730778,12ca5
"Sel Score: 0.99 RTime: 1660.272 Areas: [868773.2113210923, 1154741.7162319077, 1108007.7833626296, 897804.1898338741, 406460.60270853364, 309332.92663902487]",542.6146,3.0,0.005787725355294089,12ca5
"Sel Score: 0.99 RTime: 4002.522 Areas: [2366139.118201229, 778399.1785285209, 1405289.5661579398, 679568.915809131, 977899.7097751986, 613856.9630524254]",802.3601,2.0,0.016109568690367657,12ca5
"Sel Score: 0.99 RTime: 2384.439 Areas: [1889401.4714304316, 902134.1707521516, 704670.0788330508, 1565167.480982662, 241819.32004863463, 107583.59438194102]",759.3586,2.0,0.008135263175138473,12ca5
"Sel Score: 0.99 RTime: 2749.092 Areas: [912407.8907484942, 307493.51698392123, 344690.26650737383, 395437.7783935789, 239916.35528382234, 290743.136988678]",774.842,2.0,0.04094888287869865,12ca5
